ID,CoverageField2A,CoverageField4B,CoverageField11A,SalesField2B,SalesField8,SalesField13,PersonalField4A,PersonalField9,PersonalField13,PersonalField24,PersonalField29,PersonalField34,PersonalField39,PersonalField44,PersonalField49,PersonalField54,PersonalField59,PersonalField64,PersonalField69,PersonalField74,PersonalField79,PropertyField1A,PropertyField8,PropertyField12,PropertyField17,PropertyField21B,PropertyField26A,PropertyField39B,GeographicField3A,GeographicField5B,GeographicField8A,GeographicField10B,GeographicField13A,GeographicField15B,GeographicField18A,GeographicField20B,GeographicField23A,GeographicField25B,GeographicField28A,GeographicField30B,GeographicField33A,GeographicField35B,GeographicField38A,GeographicField40B,GeographicField43A,GeographicField45B,GeographicField48A,GeographicField50B,GeographicField53A,GeographicField55B,GeographicField58A,GeographicField60B,TARGET
420556,8,12,4,9,9667,0,23,2,2,0,1,1,0,0,0,0,0,0,0,0,0,5,1,1,1,13,19,20,5,21,5,25,5,17,-1,23,-1,25,6,15,11,19,8,18,11,7,17,13,14,12,14,5,0
218840,20,24,4,4,40001,0,9,2,2,0,1,1,0,0,0,0,0,0,0,0,0,3,1,4,1,24,18,16,19,16,5,25,5,8,-1,21,-1,3,2,7,9,15,7,15,12,14,24,23,23,5,8,24,1
329061,9,14,7,4,33531,0,7,2,2,0,1,1,0,0,0,0,0,0,0,0,0,13,1,1,1,15,7,16,25,18,5,25,5,11,-1,22,-1,5,9,20,7,18,14,21,11,15,24,23,23,4,14,23,0
90874,4,5,12,23,62803,0,13,2,2,1,2,1,0,0,0,0,0,0,0,0,0,12,1,4,1,5,14,23,2,25,13,25,14,22,-1,3,-1,10,11,16,4,3,6,12,22,20,7,16,9,12,6,1,0
391209,9,14,7,4,36131,0,-1,2,2,0,2,1,0,0,0,0,0,0,0,0,0,7,0,1,1,15,1,3,3,13,2,25,2,1,-1,1,-1,24,10,9,9,2,6,7,7,5,5,3,6,24,25,2,0
18911,24,25,3,4,59295,0,12,2,2,0,2,1,0,0,0,0,0,0,0,0,0,3,1,4,2,25,17,8,19,13,2,25,2,5,-1,10,-1,11,8,2,25,25,12,7,9,3,17,10,16,17,4,20,0
352474,3,2,15,19,21986,0,14,2,2,0,1,1,0,0,0,0,0,0,0,0,0,9,1,4,1,2,9,20,16,13,25,25,24,25,-1,13,-1,8,7,8,3,1,4,22,11,12,7,16,15,13,11,17,0
200990,6,8,10,16,32096,0,5,2,2,0,1,1,0,0,0,0,0,0,0,0,0,23,1,1,0,8,4,13,3,17,5,25,5,17,-1,24,-1,19,6,19,7,16,13,18,9,8,13,1,11,14,15,3,1
95070,11,17,17,3,36822,0,25,2,2,0,3,1,0,1,0,0,0,0,0,1,0,13,0,4,1,18,12,22,20,13,2,25,2,15,-1,18,-1,14,11,14,24,22,11,8,6,1,23,24,24,1,5,24,0
44113,9,15,7,6,51850,0,4,3,2,0,1,1,0,0,0,0,0,0,0,0,0,25,1,1,1,15,6,20,15,19,5,25,5,11,-1,22,-1,8,11,24,6,10,14,19,13,17,16,16,6,24,24,16,0
260642,10,16,3,10,28656,1,9,2,2,0,1,1,0,0,0,0,0,0,0,0,0,12,1,4,1,17,15,6,16,13,2,25,2,4,-1,11,-1,22,7,14,16,18,5,5,2,22,21,20,20,9,7,19,0
115893,5,6,11,21,9111,0,1,3,2,0,1,1,0,0,0,0,0,0,0,0,0,4,1,4,1,7,14,21,14,23,14,25,15,23,-1,4,-1,10,5,1,12,6,1,1,21,17,15,11,20,6,12,12,0
165461,23,24,1,2,37757,0,6,2,2,0,1,1,0,0,0,0,0,0,0,0,0,5,1,2,1,25,15,6,15,20,5,25,5,11,-1,22,-1,5,7,18,7,6,11,18,11,20,23,22,22,4,9,10,0
137981,5,16,5,24,53605,0,7,2,2,0,1,1,0,0,0,0,0,0,0,0,0,25,1,1,0,8,11,11,14,13,9,25,9,13,-1,15,-1,17,23,24,10,22,13,16,10,9,1,1,7,23,14,23,0
384828,6,8,10,22,57605,0,25,2,2,0,1,1,0,0,0,0,0,0,0,0,0,13,1,4,1,8,13,16,4,25,13,25,14,22,-1,3,-1,10,19,11,3,1,3,13,22,20,10,17,12,16,20,4,0
147423,4,4,6,19,51719,0,2,3,2,0,1,1,0,0,0,0,0,0,0,0,0,18,0,2,1,4,8,10,8,13,9,25,9,12,-1,9,-1,1,4,10,9,18,6,24,12,10,13,4,13,18,14,11,0
272424,5,7,25,5,13662,0,21,1,2,0,1,1,0,0,0,0,0,0,0,0,0,19,0,1,0,8,4,12,16,16,5,25,5,11,-1,20,-1,3,3,11,5,14,10,20,10,17,20,14,16,14,18,16,0
392341,5,7,5,14,45973,0,14,2,2,0,2,1,0,0,0,0,0,0,0,0,0,11,1,4,1,8,14,19,6,13,2,25,2,15,-1,12,-1,24,22,12,7,8,6,11,5,25,9,4,15,20,15,9,0
243598,14,20,2,19,32911,0,9,1,1,0,1,1,0,0,0,0,0,0,0,0,0,21,1,1,1,21,9,2,22,16,5,25,5,11,-1,20,-1,8,9,17,11,19,16,20,14,14,23,24,23,5,12,21,1
111887,5,7,5,20,8747,0,14,2,2,0,1,1,0,0,0,0,0,0,0,0,0,3,1,2,0,8,6,23,9,22,5,25,4,19,-1,25,-1,25,1,4,5,2,3,16,10,8,13,5,10,16,12,11,0
315757,11,17,6,18,51632,0,18,2,2,0,1,2,0,0,0,0,0,0,0,0,0,7,1,4,1,18,9,17,19,13,23,25,24,22,-1,15,-1,8,25,23,6,11,14,24,10,11,6,13,19,11,13,13,0
93659,1,1,23,14,53948,0,9,2,2,0,2,1,0,0,0,0,0,0,0,0,0,18,0,4,0,1,4,19,9,13,2,25,2,7,-1,11,-1,14,8,22,13,9,15,8,9,2,7,12,13,20,21,6,0
99423,5,5,11,23,40031,0,11,2,2,0,1,1,0,0,0,0,0,0,0,0,0,6,1,4,1,6,17,25,13,25,13,25,13,22,-1,6,-1,11,3,4,6,5,4,13,22,20,8,9,16,13,3,8,0
131199,8,13,8,8,16197,0,5,3,2,0,2,1,0,0,0,0,0,0,0,0,0,8,0,4,0,14,13,7,11,13,2,25,2,5,-1,5,-1,14,4,24,15,8,17,8,6,2,16,6,18,11,14,16,0
343478,21,24,1,13,35639,0,3,3,2,0,2,1,0,0,0,0,0,0,0,0,0,14,1,4,1,24,13,6,16,13,2,25,2,5,-1,5,-1,11,9,6,14,15,18,6,9,4,22,20,22,6,18,16,0
206627,2,1,18,24,24356,0,16,2,2,0,1,1,0,0,0,0,0,0,0,0,0,14,1,4,0,1,12,25,3,13,25,25,25,20,-1,13,-1,23,5,21,4,1,11,22,14,6,11,4,8,18,18,1,0
411690,11,18,3,24,57832,0,10,2,2,0,1,1,0,0,0,0,0,0,0,0,0,4,1,4,1,18,12,21,18,14,24,25,24,25,-1,15,-1,8,4,3,12,5,4,25,12,12,15,12,20,5,10,19,0
113101,13,20,2,8,31828,0,10,2,2,0,1,1,0,0,0,0,0,0,0,0,0,3,1,1,1,20,9,8,17,21,5,25,5,11,-1,19,-1,5,15,22,7,23,16,20,11,20,20,15,18,16,8,20,0
163079,5,6,11,24,42594,0,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,4,1,4,1,6,5,21,22,25,13,25,14,22,-1,4,-1,10,13,23,10,15,8,12,23,18,7,24,22,8,11,25,0
130316,5,5,5,20,23457,0,-1,2,2,0,3,1,0,1,0,0,0,0,0,1,0,16,0,4,1,6,10,13,15,13,2,25,2,2,-1,8,-1,20,12,18,25,22,16,2,10,2,17,13,12,21,14,19,0
224402,4,4,6,16,21189,0,19,2,2,0,1,1,0,0,0,0,0,0,0,0,0,12,1,3,0,5,9,11,9,13,11,25,11,15,-1,18,-1,1,6,16,1,1,14,22,7,6,24,22,25,2,10,12,0
273612,7,11,4,4,243,0,9,2,2,0,2,1,0,0,0,0,0,0,0,0,0,4,1,4,1,12,5,13,10,13,2,25,2,5,-1,2,-1,15,8,7,13,10,9,7,8,1,11,5,12,22,11,16,0
371992,4,5,12,11,52360,0,14,2,2,0,1,1,0,0,0,0,0,0,0,0,0,23,0,1,0,5,2,10,16,16,6,25,5,17,-1,25,-1,19,6,18,4,16,11,18,12,9,19,9,19,8,5,19,1
67452,22,24,3,3,21785,1,13,2,2,0,3,1,0,1,0,0,0,0,0,1,0,7,1,4,2,25,11,3,17,13,2,25,2,6,-1,9,-1,16,13,7,12,15,4,5,3,24,21,18,19,7,14,18,1
267143,13,20,5,18,21612,0,20,2,2,0,1,1,0,0,0,0,0,0,0,0,0,6,1,4,1,20,25,22,1,14,22,25,23,23,-1,12,-1,21,11,13,1,13,7,22,9,9,4,20,5,20,14,1,0
88899,23,24,3,8,6739,0,11,2,2,0,1,1,0,0,0,0,0,0,0,0,0,3,1,1,1,24,18,15,20,17,5,25,5,14,-1,25,-1,3,5,11,6,8,7,14,12,13,22,24,21,6,5,23,1
223763,9,14,3,14,47954,0,10,2,2,0,2,1,0,0,0,0,0,0,0,0,0,17,0,2,1,15,7,15,23,13,2,25,2,11,25,19,-1,20,11,15,25,25,15,2,9,4,20,23,25,1,1,12,0
318948,16,22,2,1,31796,0,15,2,2,0,1,1,0,0,0,0,0,0,0,0,0,4,1,1,0,23,18,22,11,18,5,25,5,11,-1,22,-1,12,6,6,7,7,8,21,13,15,22,24,20,10,13,16,0
380629,2,12,4,25,8990,0,12,2,2,0,2,1,0,0,0,0,0,0,0,0,0,20,0,3,0,12,1,3,5,13,9,25,9,13,-1,10,-1,17,25,22,5,15,9,11,10,13,3,1,14,23,13,5,0
64651,5,15,11,15,61952,0,16,2,2,0,1,1,0,0,0,0,0,0,0,0,0,9,1,2,0,7,4,16,10,13,10,25,9,12,-1,15,-1,3,5,17,10,16,8,20,10,11,12,11,12,18,16,7,0
233898,7,10,9,2,39620,0,-1,3,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,4,0,11,2,15,2,13,2,25,2,6,25,19,-1,22,11,14,10,5,8,5,3,23,7,18,12,25,2,1,0
182007,14,20,2,12,3538,0,-1,3,2,0,2,1,0,0,0,0,0,0,0,0,0,14,0,2,1,21,12,1,13,13,2,25,2,11,25,16,-1,20,13,11,25,20,12,5,9,2,23,24,25,1,3,20,0
192720,10,16,3,9,48229,0,-1,3,2,0,2,1,0,0,0,0,0,0,0,0,0,10,0,4,1,17,15,7,6,13,2,25,2,18,-1,7,-1,25,23,10,8,4,3,8,1,8,10,5,11,22,14,8,0
420205,7,10,4,20,64892,0,24,2,2,0,2,1,0,0,0,0,0,0,0,0,0,14,0,4,1,11,20,23,8,14,22,25,24,25,-1,12,-1,18,20,19,8,11,10,23,12,10,13,17,16,14,14,11,0
197264,6,8,10,22,42187,2,7,2,2,0,1,1,0,0,0,0,0,0,0,0,0,17,0,1,0,9,6,22,4,17,5,25,5,11,-1,22,-1,12,24,25,3,22,24,21,12,19,6,13,1,25,17,4,0
171507,4,5,12,5,38962,0,20,2,2,0,2,1,0,0,0,0,0,0,0,0,0,8,1,4,1,5,14,22,7,13,2,25,2,2,-1,3,-1,25,7,20,21,5,13,6,9,6,17,8,18,12,16,13,0
253860,14,21,5,22,14274,0,7,2,2,0,1,1,0,0,0,0,0,0,0,0,0,3,1,4,1,21,11,13,10,15,23,25,24,25,-1,10,-1,18,4,2,8,2,1,10,11,8,11,7,17,11,8,10,0
176498,3,2,7,21,51230,0,9,3,2,0,2,1,0,0,0,0,0,0,0,0,0,3,1,4,0,2,2,20,25,13,2,25,2,3,-1,1,-1,20,12,21,25,19,10,3,9,2,17,13,1,25,25,22,0
302609,8,12,21,4,52908,0,4,3,2,0,2,1,0,0,0,0,0,0,0,0,0,8,1,4,1,13,14,11,11,13,2,25,2,2,-1,7,-1,24,25,13,12,13,16,3,10,5,8,8,14,17,3,15,0
308015,6,8,5,14,60848,0,1,2,2,0,3,1,0,1,0,0,0,0,0,1,0,7,0,4,1,9,2,14,7,13,2,25,2,15,-1,18,-1,24,13,12,10,9,6,13,3,24,8,1,11,23,16,2,0
37784,16,22,5,7,15841,0,7,2,2,0,2,1,0,0,0,0,0,0,0,0,0,3,1,2,1,22,16,2,5,13,2,25,2,3,25,1,-1,20,12,25,23,15,25,3,10,3,12,7,7,22,8,4,0
18413,18,23,4,12,8728,0,9,2,2,0,1,1,0,0,0,0,0,0,0,0,0,5,1,1,1,23,11,6,8,17,5,25,5,14,-1,24,-1,7,4,18,6,18,8,14,12,13,15,10,14,14,11,6,0
233826,9,14,3,22,65945,0,13,2,2,0,1,1,0,0,0,0,0,0,0,0,0,3,1,3,1,15,10,23,10,19,5,25,5,18,-1,24,-1,25,5,12,9,14,10,16,12,11,17,10,12,17,21,3,0
400839,12,19,6,2,22118,0,6,3,2,0,2,1,0,0,0,0,0,0,0,0,0,8,1,4,1,20,7,5,10,13,2,25,2,3,-1,5,-1,15,6,7,17,9,11,8,9,5,10,3,12,21,13,13,0
225600,19,23,4,1,57623,0,21,2,2,0,2,1,0,0,0,0,0,0,0,0,0,6,1,4,1,24,12,6,15,13,2,25,2,4,-1,10,-1,12,8,3,12,11,11,4,8,5,21,19,21,8,7,23,1
336034,7,19,9,20,41862,2,4,3,2,0,1,1,0,0,0,0,0,0,0,0,0,17,1,4,1,12,16,16,10,13,21,25,23,19,-1,17,25,19,6,15,6,12,7,25,14,6,14,21,20,3,3,11,0
107859,18,23,4,2,47766,0,11,2,2,1,3,1,0,1,0,0,0,0,0,1,0,3,1,4,1,22,25,15,2,13,2,25,2,2,-1,8,-1,15,14,19,17,22,5,8,6,1,7,13,7,22,16,3,1
75048,19,25,4,19,51326,0,-1,2,2,0,2,1,0,0,0,0,0,0,0,0,0,3,0,4,1,24,8,9,23,24,14,25,15,22,-1,7,-1,10,4,1,9,4,4,11,23,19,10,12,15,14,9,16,0
164611,3,2,15,17,1165,0,3,3,2,0,2,1,0,0,0,0,0,0,0,0,0,11,1,4,1,3,17,25,6,13,2,25,2,5,-1,3,-1,25,25,22,8,2,10,2,8,6,3,4,9,23,15,11,0
3219,1,1,9,20,987,1,15,2,2,0,1,1,0,0,0,0,0,0,0,0,0,10,0,2,0,1,8,23,3,22,5,25,4,19,-1,24,-1,23,2,17,5,16,5,14,10,7,12,4,12,21,19,2,0
201661,8,13,4,12,16059,0,10,2,2,0,2,1,0,0,0,0,0,0,0,0,0,6,1,4,1,14,6,14,7,13,2,25,2,1,-1,1,-1,24,12,5,8,12,9,7,9,2,13,5,12,20,17,4,0
192091,6,9,9,7,30648,0,4,2,2,0,2,1,0,0,0,0,0,0,0,0,0,10,1,2,1,10,13,13,9,13,2,25,2,6,-1,9,-1,16,25,11,10,11,8,5,3,24,10,7,10,22,11,8,1
39665,1,1,9,24,3667,0,-1,3,2,0,2,1,0,0,0,0,0,0,0,0,0,20,0,4,0,1,8,24,5,14,22,25,23,23,-1,12,-1,21,12,12,2,6,4,22,12,11,18,21,23,2,17,11,0
89727,21,24,3,23,15565,0,9,2,2,0,2,1,0,0,0,0,0,0,0,0,0,3,0,4,1,24,9,10,15,14,24,25,25,25,-1,15,-1,8,5,14,11,1,3,24,13,12,12,7,18,9,3,18,0
14561,12,19,6,6,15474,0,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,13,1,1,1,20,5,11,12,18,5,25,5,17,-1,24,-1,13,10,16,8,18,15,11,13,8,10,9,16,15,13,10,0
38830,5,6,11,15,17553,0,7,3,2,0,1,1,0,0,0,0,0,0,0,0,0,15,1,1,0,6,7,6,20,13,9,25,9,13,-1,14,-1,3,7,14,9,19,7,15,10,12,19,14,20,7,12,21,0
67084,9,14,19,24,54819,0,7,2,2,0,1,1,0,0,0,0,0,0,0,0,0,7,1,4,1,15,3,11,17,25,14,25,14,22,-1,6,-1,10,9,5,9,6,7,10,23,20,16,16,21,6,11,17,0
131124,14,20,5,23,45040,0,6,2,2,0,1,1,0,0,0,0,0,0,0,0,0,6,1,4,1,21,16,2,19,25,14,25,14,22,-1,6,-1,10,10,7,8,9,7,14,25,20,20,16,25,3,4,20,0
298874,2,2,16,13,7481,0,4,2,2,0,2,1,0,0,0,0,0,0,0,0,0,12,0,4,0,2,9,21,3,13,2,25,2,8,-1,3,-1,23,13,24,2,4,10,8,1,6,5,2,11,19,10,2,1
44793,6,8,5,9,43185,0,13,3,2,0,1,1,0,0,0,0,0,0,0,0,0,17,1,3,0,9,5,1,9,19,5,25,5,16,-1,19,-1,6,5,21,4,9,10,14,11,17,16,19,15,15,9,16,0
404296,9,15,1,11,55459,0,5,2,2,0,1,1,0,0,0,0,0,0,0,0,0,17,1,1,0,15,6,20,7,20,5,25,5,16,-1,20,-1,6,5,13,8,3,9,14,11,18,17,11,17,10,10,15,0
345982,12,19,6,1,30832,0,4,3,2,0,2,1,0,0,0,0,0,0,0,0,0,2,0,4,0,20,4,8,11,13,2,25,2,3,-1,5,-1,15,6,2,11,6,5,8,10,4,12,2,11,23,18,11,0
80998,9,15,3,21,18864,0,3,3,2,0,2,1,0,0,0,0,0,0,0,0,0,3,0,4,1,15,4,15,8,23,14,25,15,20,-1,5,-1,10,8,2,9,5,2,9,23,21,13,10,18,11,13,5,0
44549,10,16,3,24,40223,0,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,16,1,2,1,17,25,21,14,14,23,25,25,24,-1,14,-1,21,25,18,4,12,11,24,11,11,4,12,12,14,5,18,0
152760,6,10,9,11,17860,0,8,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,1,1,1,10,4,9,6,19,5,25,5,17,-1,23,-1,13,8,16,6,14,10,15,11,7,9,3,1,24,17,5,0
398361,4,4,13,25,18600,0,-1,2,2,0,2,1,0,0,0,0,0,0,0,0,0,9,0,4,1,4,11,20,10,25,14,25,14,22,-1,7,-1,10,12,12,6,4,3,9,25,20,11,7,17,12,6,13,0
423547,5,7,5,16,28079,0,2,3,2,0,1,1,0,0,0,0,0,0,0,0,0,9,1,3,1,8,9,6,6,18,5,25,5,17,-1,23,-1,13,7,19,9,22,10,17,10,7,15,6,13,15,9,1,0
222611,5,7,10,6,21439,0,8,3,2,0,1,1,0,0,0,0,0,0,0,0,0,14,1,1,0,8,6,21,15,17,5,25,5,11,-1,22,-1,12,4,11,9,8,9,16,11,14,21,22,18,9,12,12,0
240735,6,8,10,18,38033,0,7,2,2,0,1,1,0,0,0,0,0,0,0,0,0,17,0,1,0,9,4,13,5,18,5,25,5,11,-1,22,-1,12,15,24,5,12,25,21,12,19,5,16,1,25,21,1,1
267874,8,12,4,8,54636,0,3,2,2,0,2,1,0,0,0,0,0,0,0,0,0,14,0,2,0,13,16,15,5,13,2,25,2,14,-1,5,-1,24,11,6,7,17,6,8,1,7,11,3,12,21,13,8,0
122325,11,17,6,18,41627,0,7,1,2,0,1,1,0,0,0,0,0,0,0,0,0,3,1,3,0,18,9,14,6,18,5,25,5,17,-1,23,-1,13,5,12,9,24,10,17,11,7,19,11,20,12,20,6,0
9258,12,19,2,13,16209,0,-1,2,2,0,2,1,0,0,0,0,0,0,0,0,0,8,0,4,0,20,4,9,18,13,2,25,2,2,-1,6,-1,20,7,13,25,24,13,3,10,1,21,19,19,8,15,22,0
119362,25,25,1,21,12255,0,10,2,2,0,3,1,0,1,0,0,0,0,0,1,0,5,0,4,1,25,10,7,19,14,24,25,24,25,-1,15,-1,8,7,5,10,2,5,24,13,11,20,17,22,3,13,23,0
238461,5,6,11,21,26690,0,4,2,2,2,1,1,0,0,0,0,0,0,0,0,2,5,1,4,0,7,4,16,21,13,9,25,9,12,-1,11,-1,1,3,4,11,18,5,23,14,22,19,16,20,9,9,22,1
209715,6,7,10,7,17221,0,17,3,2,0,2,1,0,0,0,0,0,0,0,0,0,17,0,2,1,8,6,2,7,13,2,25,2,6,-1,16,-1,13,7,17,6,20,7,6,3,25,12,9,16,18,21,9,0
143644,7,11,23,4,37447,0,6,2,2,0,1,1,0,0,0,0,0,0,0,0,0,3,1,1,0,12,12,8,5,13,9,25,9,13,-1,9,-1,17,14,22,5,21,10,14,10,12,10,5,9,24,23,7,0
196519,6,17,10,18,31437,0,3,2,2,0,1,1,0,0,0,0,0,0,0,0,0,4,1,4,1,8,11,24,20,14,23,25,25,22,-1,13,-1,8,5,3,8,2,6,23,13,12,9,3,16,12,9,18,0
307430,11,17,6,7,58048,0,9,2,2,0,2,1,0,0,0,0,0,0,0,0,0,17,1,4,0,13,15,12,7,13,2,25,2,11,-1,2,-1,20,6,18,13,20,12,7,10,5,14,11,15,17,12,4,0
421572,6,9,4,24,17965,0,22,2,2,0,1,1,0,0,0,0,0,0,0,0,0,24,0,1,0,9,5,15,4,13,9,25,9,13,-1,9,-1,17,19,24,5,13,13,15,11,12,12,15,7,24,8,1,0
144562,8,12,8,19,24432,0,13,2,2,0,1,1,0,0,0,0,0,0,0,0,0,16,1,2,0,12,14,11,21,14,22,25,24,24,-1,10,-1,21,15,14,8,16,8,23,14,10,22,21,24,5,22,21,1
232577,7,10,9,20,55115,0,7,2,2,0,1,1,0,0,0,0,0,0,0,0,0,10,1,2,1,11,8,23,20,16,5,25,5,18,-1,21,-1,7,4,15,6,23,14,25,11,9,23,21,22,4,15,22,1
65306,11,17,3,3,17443,0,7,3,2,0,1,1,0,0,0,0,0,0,0,0,0,5,1,1,1,18,24,19,20,16,5,25,5,8,-1,20,-1,3,1,11,6,2,3,15,10,16,24,23,24,2,9,23,0
184296,6,16,10,8,32627,0,25,2,2,0,1,1,0,0,0,0,0,0,0,0,0,23,1,1,1,8,8,18,5,13,9,25,9,13,-1,15,-1,17,25,24,5,18,10,19,11,13,1,1,1,25,23,5,1
232397,12,19,15,23,57241,0,6,2,2,0,1,1,0,0,0,0,0,0,0,0,0,4,1,4,1,20,20,22,23,25,14,25,14,22,-1,9,-1,10,10,10,11,5,7,9,25,20,24,24,24,1,11,25,0
213491,11,18,6,16,651,0,6,2,2,0,2,1,0,0,0,0,0,0,0,0,0,17,0,2,0,19,21,12,15,13,2,25,2,6,25,18,-1,10,17,14,8,20,12,5,3,24,9,17,11,23,7,6,0
363680,3,2,15,25,10602,0,18,1,2,0,1,1,0,0,0,0,0,0,0,0,0,5,1,4,0,2,7,25,7,25,13,25,14,22,-1,3,-1,10,12,13,4,2,4,11,24,20,5,14,11,17,4,9,0
412659,10,17,3,1,17457,2,9,2,2,0,1,1,0,0,0,0,0,0,0,0,0,5,1,3,1,17,5,5,8,15,5,25,5,8,-1,20,-1,3,3,15,4,16,11,17,9,15,16,4,18,11,14,5,0
116546,5,6,11,12,5756,0,4,3,2,0,2,1,0,0,0,0,0,0,0,0,0,10,1,4,1,6,11,13,4,13,2,25,2,6,-1,12,-1,23,7,22,12,10,7,12,3,25,9,2,14,19,25,13,0
216285,3,2,7,10,11682,1,16,3,2,0,2,1,0,0,0,0,0,0,0,0,0,25,0,2,0,2,5,8,14,13,2,25,2,5,-1,24,-1,22,13,22,12,16,9,2,2,24,15,12,21,12,6,18,0
341729,25,25,3,9,47096,0,8,2,2,0,1,1,0,0,0,0,0,0,0,0,0,4,1,4,1,25,13,2,18,13,23,25,24,22,-1,14,-1,4,4,7,10,2,6,22,11,10,19,14,22,4,10,14,0
278038,8,13,4,15,14803,0,18,2,2,0,1,1,0,0,0,0,0,0,0,0,0,12,1,1,0,14,8,18,17,17,5,25,5,11,-1,23,-1,22,7,19,7,13,11,19,13,14,19,18,19,13,5,16,1
218514,13,20,14,20,67010,0,13,2,2,0,1,1,0,0,0,0,0,0,0,0,0,16,1,4,1,21,25,14,23,25,13,25,14,20,-1,6,-1,10,17,21,20,17,21,13,23,18,20,24,23,2,5,22,0
277220,6,9,10,4,13133,0,6,3,2,0,2,1,0,0,0,0,0,0,0,0,0,12,1,2,1,9,10,8,23,13,2,25,2,5,-1,8,-1,11,3,5,22,23,8,7,8,3,22,23,21,10,11,23,0
240375,11,17,6,1,25738,0,4,3,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,18,6,7,14,17,5,25,5,7,-1,20,-1,5,5,11,7,18,11,20,12,21,24,23,25,4,12,18,0
229973,12,19,3,12,9100,0,8,2,2,0,2,1,0,0,0,0,0,0,0,0,0,4,1,4,1,19,11,18,13,13,2,25,2,2,-1,3,-1,20,2,25,16,20,25,3,8,2,11,3,11,22,15,17,1
238175,7,10,4,21,12618,0,6,3,2,0,2,1,0,0,0,0,0,0,0,0,0,1,0,4,0,11,13,12,8,14,25,25,24,24,-1,15,-1,21,9,4,7,4,4,24,11,12,11,4,17,12,10,6,0
320635,5,6,11,17,47288,0,12,2,2,0,1,1,0,0,0,0,0,0,0,0,0,9,0,3,1,5,5,24,9,13,12,25,11,19,-1,1,-1,1,6,19,11,17,11,23,18,6,10,2,19,6,10,18,1
427885,13,20,5,2,52735,0,7,3,2,0,2,1,0,0,0,0,0,0,0,0,0,5,1,4,1,20,8,7,7,13,2,25,2,3,-1,5,-1,15,4,4,12,11,12,8,8,4,15,5,14,20,25,12,0
287675,12,19,6,11,5604,0,6,3,2,0,1,1,0,0,0,0,0,0,0,0,0,15,1,4,1,20,10,21,20,19,5,25,5,7,-1,21,-1,5,4,13,11,22,9,15,16,21,24,25,23,7,14,23,0
40622,5,6,11,11,35461,0,13,2,2,0,1,1,0,0,0,0,0,0,0,0,0,16,0,3,0,6,7,5,5,22,5,25,4,11,-1,25,-1,18,4,21,7,2,6,21,15,20,17,16,20,14,19,7,0
155663,7,11,9,10,30873,0,24,2,2,1,1,1,0,0,0,0,0,0,0,1,0,23,1,3,1,12,10,4,21,17,5,25,5,11,-1,20,-1,8,12,23,4,9,13,20,12,17,15,9,7,22,15,17,1
200116,18,23,11,5,40447,0,21,2,2,0,1,1,0,0,0,0,0,0,0,0,0,11,1,1,2,23,18,1,5,13,9,25,9,12,-1,10,-1,1,21,22,5,16,13,17,9,8,11,13,9,22,10,1,0
223689,10,22,7,16,62827,0,9,2,2,0,1,1,0,0,0,0,0,0,0,0,0,7,1,4,0,16,8,14,7,22,15,25,16,25,-1,2,-1,7,14,11,4,1,7,22,3,22,11,9,20,8,5,7,0
236165,11,17,3,1,14659,1,16,3,2,0,2,1,0,0,0,0,0,0,0,0,0,3,0,4,1,18,20,12,6,13,2,25,2,14,-1,4,-1,24,19,10,5,9,6,9,1,7,7,6,12,20,7,12,0
261702,20,24,10,5,59764,0,7,3,2,0,1,1,0,0,0,0,0,0,0,0,0,17,1,3,0,24,24,3,12,20,5,25,5,11,-1,23,-1,18,8,24,4,23,14,20,12,19,18,14,15,16,13,7,0
323242,9,14,7,4,38316,0,-1,2,2,0,2,1,0,0,0,0,0,0,0,0,0,8,0,4,1,15,2,7,12,13,2,25,2,3,-1,7,-1,15,8,7,15,8,11,9,8,4,13,3,14,20,13,12,0
192567,5,21,2,7,56491,0,3,2,2,0,2,1,0,0,0,0,0,0,0,0,0,12,1,2,1,21,13,1,8,13,1,25,1,2,-1,10,-1,16,12,10,8,9,5,6,2,22,16,13,16,21,16,11,0
240650,9,15,3,13,57990,0,20,2,2,0,3,1,0,2,0,0,0,1,0,1,1,22,0,3,0,15,4,5,9,19,5,25,5,11,-1,19,-1,5,12,16,8,22,17,21,12,19,18,17,9,17,8,17,1
172526,11,17,3,5,20864,0,8,2,2,0,1,1,0,0,0,0,0,0,0,0,0,15,1,1,1,18,13,3,20,19,5,25,5,16,-1,19,-1,6,8,6,3,13,14,16,12,17,23,22,23,2,21,21,0
83847,14,21,5,23,35501,0,-1,2,2,0,2,1,0,0,0,0,0,0,0,0,0,5,0,4,1,21,11,24,7,23,14,25,15,22,-1,4,-1,10,10,15,7,11,6,11,21,19,10,10,17,18,9,7,0
94689,21,24,1,10,16466,0,19,2,2,0,2,1,0,0,0,0,0,0,0,0,0,8,0,4,0,24,4,1,8,13,2,25,2,5,-1,7,-1,14,9,12,12,12,14,8,6,2,14,7,19,3,7,2,0
